강의명,url,강사명,별점,별점 수,수강생 수,강의 수,강의 총 시간
Webservices API Testing with Postman - Complete Guide,https://www.udemy.com/course/api-testing-with-postman-for-beginners-learnit/,Tigran Ter-Karapetyants,4.3374777,278,57383,35,4.5시간
Selenium Java Test Framework & Best Practices - Masterclass,https://www.udemy.com/course/selenium-java-test-framework/,Omprakash Chavan,4.610308,276,2480,213,20.5시간
"HP UFT Online Training, HP QTP Online Course, free videos",https://www.udemy.com/course/automation-testing-hp-uft-unified-functional-testing-qtp/,H2K Infosys,3.3150227,265,2684,41,4.5시간
Learn Automation with Geb and Spock,https://www.udemy.com/course/learn-automation-with-geb-and-spock/,Abode QA,4.5855403,265,1103,70,6.5시간
UiPath Test Automation,https://www.udemy.com/course/uipath-test-automation/,Bryan Lamb,4.3832045,265,1850,47,4시간
Software Testing Fundamentals + Common Interview Q&A.,https://www.udemy.com/course/software-testing-fundamentals-common-interview-qa/,IT Room,4.232389,257,594,27,1시간
Selenium Automation: a complete package,https://www.udemy.com/course/selenium-webdriver-with-maven-jenkins-git-cucumber/,Chandan Kumar,4.057076,250,55621,19,16.5시간
Automated Software Testing with Playwright,https://www.udemy.com/course/automated-software-testing-with-playwright/,Kaniel Outis,4.5106,250,1914,137,11.5시간
Looking to Learn BDD - Cucumber....? Get expertise in 2 hrs,https://www.udemy.com/course/bdd-with-cucumber/,Testing World,4.171058,244,1287,27,3시간
QA manual testing from the beginning,https://www.udemy.com/course/qa-manual-testing-from-the-beginning/,Hema Prasad GH,4.417866,226,842,27,3.5시간
Selenium in C# - Setup Simple Test Automation Framework,https://www.udemy.com/course/selenium-in-c-sharp-taf-for-beginners-learnit/,Tigran Ter-Karapetyants,4.1887574,225,60762,25,4시간
Automation Testing with QTP,https://www.udemy.com/course/software-testing-qtp-tutorial-advanced-automated-framework/,QTP  Tutorial,3.5499587,219,9002,15,1.5시간
Test Reporting - Know-How & Templates for Test Managers,https://www.udemy.com/course/testreporting-know-how-for-testmanagers/,Nicolas Scheel,4.3200283,217,1194,25,1.5시간
Selenium IDE ,https://www.udemy.com/course/selenium-ide/,Ganesh Sahai,4.0368786,216,1602,44,9시간
New to Python Automation ? Step by Step Python 4 Tester-2022,https://www.udemy.com/course/step-by-step-python/,Testing World Infotech,4.4078493,209,1802,136,11시간
Software Testing,https://www.udemy.com/course/software-testing-course/,Ganesh Sahai,4.015512,206,2616,36,22.5시간
Web Automation Testing For Beginners Using Nightwatch.js,https://www.udemy.com/course/web-automation-testing-for-beginners-using-nightwatchjs/,Christopher Jackson,4.3313594,206,818,68,3.5시간
REST API WebService Automation Testing-ReadyAPI-SoapuiNG PRO,https://www.udemy.com/course/rest-api-webservice-automation-testing-soapuing-pro-readyapi/,Subhash Chandra Basavaraju,4.6081705,206,2107,73,8시간
Learn how to become an amazing QA Professional Tester,https://www.udemy.com/course/qa-testing-not-only-for-professionals/,Alik Feld,3.9352725,206,803,23,2.5시간
Playwright JS Automation Testing from Scratch with Framework,https://www.udemy.com/course/playwright-tutorials-automation-testing/,Rahul Shetty,4.679011,203,2437,69,14시간
Learn Rest API Automation Using Rest Assured,https://www.udemy.com/course/learn-rest-api-automation-using-rest-assured/,Dezlearn Education,4.381641,202,23525,66,5.5시간
Test Automation from scratch. Selenium IDE (SideeX).,https://www.udemy.com/course/test-automation-from-scratch-selenium-ide-sideex/,IT Room,3.363369,201,511,9,44분
Web Application Automation - Selenium - Ruby - Cucumber,https://www.udemy.com/course/selenium-with-ruby/,Testing World,4.518205,201,1021,84,6.5시간
Master Test Management with HP ALM tutorials /Quality Center,https://www.udemy.com/course/master-test-management-with-hp-alm-tutorials-seal-qa-jobs/,QAEversity .,3.2585745,200,1676,5,33분
Software Quality Assurance,https://www.udemy.com/course/software-quality-assurance/,Michael Cesino,4.336815,200,994,28,5.5시간
Complete Guide to Unit Testing in .NET Core (NUnit & XUnit),https://www.udemy.com/course/complete-guide-to-unit-testing-in-net-core-nunit-xunit/,Bhrugen Patel,4.5273037,196,1543,88,5시간
Jump Start in  Automation - Selenium WebDriver with Python,https://www.udemy.com/course/jump-start-in-automation-testing-with-python-selenium2016/,Joby Joseph,3.8281274,195,5340,57,3.5시간
Step by Step API Automation using RESTASSURED & JAVA,https://www.udemy.com/course/api-testing-by-java-programming/,Testing World,4.6222625,188,813,106,14.5시간
Web Application Performance Testing,https://www.udemy.com/course/web-application-performance-testing/,Mentors Net,3.908258,187,1658,57,7시간
Performance Testing Using Gatling,https://www.udemy.com/course/performance-testing-using-gatling-advanced-level/,Anuradha Agarwal,4.2667036,184,1700,65,7시간
Cucumber BDD Masterclass with Selenium 4 & Java + Framework,https://www.udemy.com/course/cucumber-bdd-masterclass/,Omprakash Chavan,4.60159,183,1604,160,17시간
Learn Web Automation Testing Using Selenium,https://www.udemy.com/course/learn-web-automation-testing-using-selenium/,Eduonix Learning Solutions,3.4898162,180,1414,31,5시간
Selenium Automation testing from scratch,https://www.udemy.com/course/selenium-automation-testing-from-scratch/,Hema Prasad GH,3.7229805,179,804,30,14시간
Element Locators: 60 Minutes Crash Course for CSS & Xpath,https://www.udemy.com/course/rspec-for-testers/,Testing World,3.7378743,179,3478,18,1시간
CICD (DevOPs Tools) for Automation Testers (Selenium),https://www.udemy.com/course/cicd-devops-tools-for-automation-testers-selenium/,AutomationTalks,3.863001,179,7136,32,8시간
API (WebServices) Performance Testing-Loadrunner(SOAP &REST),https://www.udemy.com/course/webservices-performance-testing-using-loadrunner-soap-restful/,kumar Gupta,3.88501,178,1153,83,15시간
Jira Agile Project Management for Beginners-Bonus Confluence,https://www.udemy.com/course/learning-jira-and-agile-project-management-101-for-beginners/,Patrick Fagan,4.318854,178,5513,72,7시간
Automate application with Specflow and Selenium C#,https://www.udemy.com/course/bdd-with-specflow-and-selenium-csharp/,Karthik KK,3.9933772,178,2660,38,6.5시간
REST Assured. API test automation for beginners,https://www.udemy.com/course/rest-assured-for-beginners/,Dmitry Shyshkin,4.6061325,176,635,26,3.5시간
Server Infrastructure,https://www.udemy.com/course/server-infrastructure/,Learn Tech Plus,3.016211,176,37174,15,1시간
Introduction to Computer Networks for QA Testers,https://www.udemy.com/course/introduction-to-computer-networks-for-qa-testers/,Alik Feld,4.305207,173,4869,11,1.5시간
Start and Develop a Successful Career in Software Testing,https://www.udemy.com/course/start-and-develop-a-successful-career-in-software-testing/,"Magdy Hanna, Ph.D.",3.379733,172,646,24,10시간
Absolute Beginner POSTMAN Training,https://www.udemy.com/course/absolute-beginner-postman-course/,Ricardo Custodio,3.9851432,172,2170,17,1.5시간
End to End Integration : Selenium - Maven - Git - Jenkins,https://www.udemy.com/course/selenium-maven-git-jenkins/,Testing World Infotech,3.4538496,172,932,16,1시간
REST API Automation with RestSharp & HTTP Client,https://www.udemy.com/course/rest-api-automation-with-restsharp-http-client/,Rahul Singh Rathore,3.889921,171,966,142,10시간
"JUnit 5, Mockito, PowerMock, TDD, BDD & ATTD",https://www.udemy.com/course/testing-for-developers/,Andrii Piatakha,4.5007124,171,46729,16,4시간
Complete Selenium Ruby Automation Engineer Bootcamp,https://www.udemy.com/course/complete-automation-engineer-bootcamp/,Ashok Tulachan,4.3364706,171,1290,98,14시간
Selenium Webdriver course with Java for Beginners,https://www.udemy.com/course/selenium-webdriver-course-with-java-for-beginners-with-java/,Sashi R,4.638574,168,3712,48,9시간
The Ultimate Python Unit Testing Course,https://www.udemy.com/course/python-unit-testing/,Mohammad Mahjoub,3.8169518,166,1057,95,8.5시간
Ultimate - ISTQB - Test Automation Engineer Course 2022,https://www.udemy.com/course/ultimate-istqb-advanced-level-test-automation-engineer/,Abdul Bari Mohammed,3.0349867,165,511,32,13.5시간
Technical Web Testing 101,https://www.udemy.com/course/technical-web-testing-101/,Alan Richardson,4.306781,162,9541,133,12시간
Rest API Testing using Robot Framework - Request Library,https://www.udemy.com/course/robot-framework-api-testing/,Testing World Infotech,3.4083648,159,627,42,5시간
Roadmap to become a Test Automation Engineer,https://www.udemy.com/course/road-map-to-become-test-automation-engineer/,Ambreen Khan,4.3198724,158,984,45,1시간
Selenium WebDriver with C# for Beginners,https://www.udemy.com/course/selenium-webdriver-with-c-sharp/,Victor Gorinov,4.1951075,151,13937,44,5시간
Selenium Mastery: Apply What You Learn Here Today By RicherU,https://www.udemy.com/course/selenium-webdriver-20-a-beginners-guide-to-selenium/,Rico Rodriguez,3.6140184,151,5180,44,5시간
Test automation of REST services,https://www.udemy.com/course/automation-testing-rest-services/,Alex Zvolinskiy,3.9093785,150,800,28,2.5시간
New to AngularJS Automation.?Try Protractor-Best for Newbies,https://www.udemy.com/course/jquery-for-testers/,Testing World,3.9215422,148,657,110,9시간
Postman API Testing 2021 | Step by Step for Beginners,https://www.udemy.com/course/postman-api-testing-2020-step-by-step-for-beginners/,Raghav Pal,3.9708233,148,682,41,7시간
Practical Software Testing 2022-Manual+JIRA+API+DB+Selenium,https://www.udemy.com/course/selenium-cucumber-integration/,Testing World Infotech,4.374797,148,2026,360,89.5시간
Software Tester: From Zero To Hero!,https://www.udemy.com/course/software-tester-from-zero-to-hero/,Michele Spoldi,4.5732327,145,599,42,9시간
API TESTING MASTERCLASS -2022 using POSTMAN | NEWMAN |JMETER,https://www.udemy.com/course/rest-api-performance/,Testing World Infotech,4.413712,145,1485,86,10시간
Website Automation Testing for Beginners with Protractor,https://www.udemy.com/course/website-automation-for-beginners-with-protractor/,Jason Myers,4.5070066,145,541,67,8시간
Jenkins Tutorial For Beginners (DevOps and Developers),https://www.udemy.com/course/jenkins-tutorial-for-beginners-devops-and-developers/,Yogesh Patel,4.452519,145,4869,31,6시간
Learn by Example: JUnit,https://www.udemy.com/course/learn-by-example-junit/,Loony Corn,3.8758597,144,2930,26,3시간
Mastering XPath and CSS Selector for Selenium,https://www.udemy.com/course/mastering-xpath-and-cssselector-for-selenium/,Krishna Sakinala,4.491939,143,577,48,3.5시간
Web Application automation using Watir - Ruby - Cucumber,https://www.udemy.com/course/watir-ruby/,Testing World,4.813087,142,658,138,12시간
Mobile App Testing: Key Instruments and Practices,https://www.udemy.com/course/mobile-app-testing-basics/,Arseniy Batyrov,4.2389245,140,1407,23,2시간
Software Testing Interview Masterclass: Ace the QA interview,https://www.udemy.com/course/software-testing-interview-masterclass-ace-the-qa-interview/,Waqas Mazhar,4.7238984,138,747,26,1.5시간
Advanced Automation Testing Using Selenium WebDriver & Java,https://www.udemy.com/course/automation-testing-using-selenium-selenium-training-videos/,QAEversity .,3.3562467,135,2305,43,7.5시간
K6- Automate Performance &Load Testing of API& Microservices,https://www.udemy.com/course/k6-automate-performance-load-testing-of-api-microservices/,CtrlAltSkills Care,3.7914875,135,1073,95,12.5시간
Testing Framework TestNG from Scratch with Java,https://www.udemy.com/course/learn-testng-testing-framework-from-scratch/,Rahul Singh Rathore,4.197681,134,1019,54,9시간
Learn How to Work online on Software Testing websites,https://www.udemy.com/course/learn-software-testing-in-two-weeks-and-start-earning-online/,Mohammed Ameen,3.7057393,130,9122,27,2.5시간
Loadrunner 12.50 SAPGUI Protocol scripting,https://www.udemy.com/course/scripting-for-sap-gui-protocol-using-hp-loadrunner-1250/,kumar Gupta,4.8863964,129,744,70,14.5시간
Selenium WebDriver Advanced - Industry Standard Framework,https://www.udemy.com/course/selenium-webdriver-advanced-framework/,Lets Kode It,4.8043537,129,1131,85,11.5시간
Complete Performance testing package- LoadRunner & Jmeter,https://www.udemy.com/course/loadrunner/,Automation World,4.242034,127,788,70,10시간
REST-services testing,https://www.udemy.com/course/rest-services-testing-in-60-minutes/,Alex Zvolinskiy,3.7223806,127,1735,13,1시간
Automated Test Framework : ServiceNow,https://www.udemy.com/course/automated-test-framework-servicenow/,Sushma Pinapati,4.192216,125,793,57,9시간
WebdriverIO Beginner to Advanced E2E Framework (Web+API +DB),https://www.udemy.com/course/webdriverio-e2e-test-framework-from-scratch/,Cope Automation,4.664114,125,862,131,22시간
Angular 2-8 Unit Testing With Jasmine & Karma Step By Step,https://www.udemy.com/course/angular-unit-testing-with-jasmine-karma/,The Startup Central Co.,3.7980375,125,592,19,3시간
Software Automation Testing with C# & Selenium from Scratch,https://www.udemy.com/course/learn-software-automation-testing-with-c-from-scratch/,Akin Oladeji,4.541203,123,5804,23,2.5시간
REST API Using Java and BDD Cucumber: API Testing,https://www.udemy.com/course/rest-api-using-java-and-bdd-cucumber-api-testing/,Alex Kozlov,2.5390797,122,3730,40,3.5시간
Selenium WebDriver Masterclass: Novice to Ninja,https://www.udemy.com/course/selenium-webdriver-masterclass-novice-to-ninja/,EDU CBA,4.6171436,121,14212,224,28.5시간
Web Automation and Testing using Playwright,https://www.udemy.com/course/playwright/,Bushra Alam,4.536882,121,541,69,6시간
Selenium IDE - Basic of Test Automation + WebDriver locators,https://www.udemy.com/course/selenium-ide-basic-of-test-automation/,Hubert Arciszewski,4.5108237,123,413,34,2.5시간
Apache JMeter - Basics to Intermediate level,https://www.udemy.com/course/performance-testing-using-jmeter-basics-intermediate-level/,kumar Gupta,3.3036168,120,1338,34,34시간
Agile Software Testing,https://www.udemy.com/course/agile-software-testing/,Sorin Dumitrascu,4.6747527,119,8423,44,3시간
Test Management using HP ALM / QC (Quality Center),https://www.udemy.com/course/starthpalm/,Testing World,3.7637591,117,555,17,1시간
Scrum Testing: Learn Agile and Scrum Testing from A to Z NOW,https://www.udemy.com/course/testing-mastery-in-agile-and-scrum/,Dejan Majkic,4.0482793,116,18631,26,2시간
WebdriverIO - Complete Beginner Course 2022,https://www.udemy.com/course/webdriverio-complete-beginner-course/,Dilpreet Johal,4.8005075,115,2529,84,9시간
Hands on Debugging in C and C++,https://www.udemy.com/course/hands-on-debugging/,Mike Shah,4.1522303,114,711,45,2.5시간
The React Testing Library Bootcamp - The Developer Guide,https://www.udemy.com/course/the-react-testing-library-bootcamp/,Laith Harb,4.601455,113,565,56,5시간
BDD Automation : Behave with Python,https://www.udemy.com/course/bdd-with-behave/,Testing World Infotech,3.5344224,113,665,41,4시간
Automation Testing Using Junit,https://www.udemy.com/course/automation-testing-using-junit/,Rahul Singh Rathore,3.8585703,111,1284,31,5.5시간
"API Automation: REST Assured + Java, TestNG, Lombok, Google",https://www.udemy.com/course/fundamentals-of-rest-assured-api-automation-and-google-api/,Sergei Semenov,3.8106813,111,932,25,2시간
JobEasy: Git Crash Course for QA Automation Engineers,https://www.udemy.com/course/jobeasy-git-crash-course-for-qa-automation-engineers/,Maksim Gusakov,4.7911177,111,396,13,1시간
Learn Cypress Framework for End to End UI Testing,https://www.udemy.com/course/learn-cypress-framework-for-end-to-end-ui-testing/,Learning District,3.9688215,110,419,34,3.5시간
Unit testing for Go developers,https://www.udemy.com/course/unit-testing-go-developers/,Vinicius Oliveira Silva,4.136451,109,596,18,2시간
SOAPUI API Testing | Step by Step for Beginners,https://www.udemy.com/course/soapui-from-scratch-step-by-step/,Raghav Pal,4.1050234,108,2385,34,6.5시간
ISTQB mobile Application testing training + 200 Quizes,https://www.udemy.com/course/istqb-mobile-application-testing-with-sample-papers/,After School,4.050761,108,16671,66,3.5시간
Cloud Testing,https://www.udemy.com/course/cloud-testing/,The Art Of Service,3.9427476,108,450,59,2.5시간
Test Managment Tool HP ALM - QC (Quality Center) for testers,https://www.udemy.com/course/complete-guide-to-hp-alm-quality-center/,kiran kumar kuchana,4.367153,107,389,31,3시간
Learn Software Manual Testing for beginners,https://www.udemy.com/course/software-testing-training-basics-of-software-testing/,Kumar M,3.8352005,106,1280,8,4.5시간
Step by Step API Automation with ReadyAPI (SOAPUI PRO)Groovy,https://www.udemy.com/course/readyapi/,Testing World,4.0191035,104,2249,79,8.5시간
AToZ:Software Testing and Automation With Real Life Projects,https://www.udemy.com/course/atoz-sta-with-real-life-projects/,Ola Francis,4.2637544,104,647,73,6시간
Rest Assured API Automation Framework Developmt Zero to hero,https://www.udemy.com/course/rest-assured-api-automation-framework-zero-to-hero/,Nishant Gohel,3.892329,104,1889,27,5시간
"Android Testing: Unit Tests, Hilt, ViewModels and more!",https://www.udemy.com/course/android-testing/,Codestars by Rob Percival,3.9433577,103,518,27,6시간
Advanced framework development with Coded UI Test  2015/2017,https://www.udemy.com/course/framework-development-with-cuit/,Karthik KK,3.3011916,103,430,59,6.5시간
Software Testing Must Interview Questions/Answers,https://www.udemy.com/course/software-testing-must-interview-questionsanswers/,Hema Prasad GH,4.2020383,103,507,15,3시간
Learn HiL Testing from Scratch (Hardware in the Loop),https://www.udemy.com/course/learn-hil-testing-from-scratch-hardware-in-the-loop/,Sid e-learnings,3.017537,101,317,12,2시간
Introduction To Software Testing,https://www.udemy.com/course/introduction-to-software-testing/,Allison W-Tyehimba,4.22339,100,2697,7,1시간
Kick off your gaming QA career: basics of testing for games,https://www.udemy.com/course/kick-off-your-gaming-qa-career-basics-of-qa-for-games/,Nikolina Finska,4.534948,99,349,13,6.5시간
Advanced Automation framework with Appium C# - 2020 Updated,https://www.udemy.com/course/automation-framework-development-with-appium/,Karthik KK,4.755437,98,466,97,9.5시간
Advanced Selenium testing framework with Java,https://www.udemy.com/course/selenium-webdriver-test-framework-from-scratch/,Dmitry Shyshkin,4.318523,97,445,19,3.5시간
End to End Automation using Python | Web Application & API,https://www.udemy.com/course/learn-gherkin/,Testing World,4.4723005,97,2998,107,11.5시간
Learn Software Testing from Scratch,https://www.udemy.com/course/learn-software-testing-from-scratch/,Eduonix Learning Solutions,3.8386421,96,3265,20,4시간
TestLink - A Test Management Tool,https://www.udemy.com/course/testlink_a_test_management_tool/,Surya Tripathi,3.833207,95,2323,16,2시간
Selenium WebDriver: A Step by Step Guide to Test Automation,https://www.udemy.com/course/selenium-webdriver-test-automation/,"AkaSkills! 35,000+ Students",4.176925,95,6615,67,10시간
Complete Automation Package -Selenium - Jmeter - SoapUI,https://www.udemy.com/course/complete-automation-package-selenium-jmeter-soapui/,Testing World,4.218127,95,894,136,16.5시간
Automate Application with Specflow and Selenium WebDriver C#,https://www.udemy.com/course/software-testing-end-to-end/,Engineer Spock,4.0407653,94,773,133,13.5시간
Python Web Automation testing|| Python Selenium Webdriver,https://www.udemy.com/course/python-web-automation-testing-python-selenium-webdriver/,Vardhhan Bala,3.9061604,94,1387,74,6시간
Web Services Testing using SoapUI,https://www.udemy.com/course/web-services-testing-using-soapui/,QAEversity .,3.1408274,94,1771,32,5시간
Java SELENIUM MasterClass CORE JAVA,https://www.udemy.com/course/java-selenium-masterclass-core-java/,Kal John,3.6813283,93,5757,50,6시간
"Test Management Tools Package[ ALM , TestLink, JIRA ]",https://www.udemy.com/course/testmanagementpack/,Testing World,4.4508305,93,666,42,3시간
What every java developer must know about software testing,https://www.udemy.com/course/what-a-java-software-developer-must-know-about-testing/,Hamadi Sy,4.206758,91,566,54,6시간
Complete Manual Software Testing + Web Testing + App Testing,https://www.udemy.com/course/software-testing-stadsolution/,STAD Solution,4.3863444,90,341,62,5.5시간
Cucumber Selenium MasterClass: Design BDD Cucumber Framework,https://www.udemy.com/course/cucumber/,LevelUp360° DevOps | Google Cloud | Terraform | Kubernetes | Ansible,3.9829605,90,1814,26,7시간
ISTQB Foundation Level 2022 Syllabus Sample Exams,https://www.udemy.com/course/istqb-foundation-level-syllabus-sample-exams/,Tarek Roshdy,4.5974956,87,840,0,240개의 질문
VSTS (Azure DevOps) : Crash Course for Software Testers,https://www.udemy.com/course/vsts-crash-course/,Testing Solution,3.6139705,86,1908,13,1시간
Mobile Automation with Xamarin UITest,https://www.udemy.com/course/xamarin-uitest/,Karthik KK,4.1438923,86,295,44,5.5시간
Page Object Model pattern for Selenium WebDriver & Java,https://www.udemy.com/course/page-object-model-pattern-for-selenium-webdriver-java/,Peter Jenkins,4.2510505,86,8161,47,3.5시간
Mobile Application Automation : Calabash - Ruby - Cucumber,https://www.udemy.com/course/ready-api/,Testing World,4.0355496,84,730,85,5.5시간
Solve The Testing Challenges,https://www.udemy.com/course/solve-the-testing-challenges/,Claudiu Draghia,4.3132286,83,390,8,1.5시간
"Automation testing with Puppeteer, Playwright and CodeceptJS",https://www.udemy.com/course/puppeteer/,Karthik KK,4.2400823,82,1177,95,8.5시간
Groovy Scripting for Developers / Testers,https://www.udemy.com/course/ruby-scripting-for-software-testers/,Testing World,3.613426,81,500,18,3시간
Learn Manual Testing:basics for beginners,https://www.udemy.com/course/learn-manual-testing/,Naveen Kumar A,4.091707,80,3896,10,1시간
Next Level API Testing: Contract testing for Microservices,https://www.udemy.com/course/introduction-to-contract-testing-with-pact/,Lewis Prescott,3.3816845,80,388,13,32분
Protractor Testing (Angularjs Automation) +Jasmine Framework,https://www.udemy.com/course/protractor-testing-framework-learn-from-scratch/,Kiran Singh,3.7581947,80,2069,29,6시간
WebServices testing (RestAssured + Postman) Complete Guide,https://www.udemy.com/course/webservices-testing-restassured-postman-complete-guide-learnit/,Tigran Ter-Karapetyants,4.4551163,79,25854,75,9시간
Mobile Automation with Appium 2.0 and WebdriverIO - 2022,https://www.udemy.com/course/appium-webdriverio-mobile-automation/,Dilpreet Johal,4.7261252,79,507,89,7.5시간
Rest api testing using Postman tool,https://www.udemy.com/course/api-postman/,Testing World,3.6707587,78,271,22,1.5시간
Selenium with Java - A Complete End to End Course.,https://www.udemy.com/course/selenium-with-java-a-complete-end-to-end-course/,Pallavi Sharma,3.5351186,78,2656,16,19시간
Appium Mobile Testing MasterClass,https://www.udemy.com/course/appium-mobile-testing-masterclass/,Kal John,4.0409102,77,850,20,4시간
Selenium: Easy Guide to Automated Functional Testing Dev,https://www.udemy.com/course/automate-tests-using-selenium-webdriver-with-java-examples-course/,Claudiu GURA,4.1982365,77,3350,48,3.5시간
Selenium WebDriver The Easy Way With Java!,https://www.udemy.com/course/selenium-webdriver-the-easy-way-with-java/,Anto Aravinth,4.2849617,75,3926,34,4.5시간
Master Selenium Automation Testing | Basic to Advanced Level,https://www.udemy.com/course/master-selenium-automation-testing-basic-to-advanced-level/,Saurabh Dhingra,4.2696137,74,350,85,14시간
Game QA/Testing Short Course,https://www.udemy.com/course/game-qatesting-short-course/,Adil Qayyum,3.6157584,73,176,8,34분
Learning JMeter 5.0,https://www.udemy.com/course/learning-jmeter-50/,Packt Publishing,4.0132136,73,267,31,4시간
Agile Software Testing - Techniques and Tools,https://www.udemy.com/course/agile-software-testing-techniques-and-tools/,Sorin Dumitrascu,4.5597005,73,8260,20,1.5시간
The Expert’s Secret to Mobile Application Testing,https://www.udemy.com/course/the-experts-secret-to-mobile-application-testing/,Saif Siddiqui,4.165868,73,11314,30,2시간
Mobile App Testing-Android/iOS App Test Automation with Java,https://www.udemy.com/course/mobile-testing-mobile-website-native-mobile-application/,QAEversity .,4.100451,72,629,28,5.5시간
ISTQB Mobile Application Tester Sample Exams,https://www.udemy.com/course/mobile-application-tester/,Tarek Roshdy,4.4279876,72,482,0,165개의 질문
Testing Automation With Selenium For Beginners,https://www.udemy.com/course/testing-automation-with-selenium-for-beginners/,Hugo Peres,4.2413106,72,5270,9,1시간
Effective Appium Tutorial with Real Project,https://www.udemy.com/course/effective-appium-tutorial-with-real-project/,Ken Ho,3.74562,70,6405,33,3시간
Java Script for Software Testers-for Protractor/TestComplete,https://www.udemy.com/course/java-script-for-software-testers/,Testing World,3.9625902,68,657,46,3시간
How to earn online by testing software - Novice to Expert,https://www.udemy.com/course/softwaretestingonline/,Anvar Canada,4.5917473,68,213,40,3시간
Banking Domain And Payments - Bootcamp 2022,https://www.udemy.com/course/bankingfundamentals/,Surya Tripathi,3.1992822,67,701,37,2.5시간
Selenium with Python Frameworks : Data Driven & BDD,https://www.udemy.com/course/robot-framework-python/,Testing World,4.026281,66,1485,45,5시간
Bug Tracking with Jira: Jira for Software/QA Testers,https://www.udemy.com/course/bug-tracking-with-jira-jira-for-softwareqa-testers/,QAEversity .,3.448211,66,399,7,1시간
Learn integration testing with Spring Boot,https://www.udemy.com/course/learn-integration-testing-with-spring-boot/,Yuri Adeodato,4.6156034,66,10673,28,1.5시간
Software Testing 101,https://www.udemy.com/course/software-testing-101/,Jeffrey Lee,4.1796,66,4607,16,1시간
"Serenity Bdd -  Selenium WebDriver, Cucumber, Jira, Jenkins",https://www.udemy.com/course/serenity-bdd-selenium-webdriver-cucumber-jira-jenkins/,Raghu Alapati,3.787102,65,193,25,6.5시간
Software Testing: Learn with Interview Questions & Answers,https://www.udemy.com/course/software-testing-interview-preparation/,Jimmy Mathew,4.053501,64,9735,10,1.5시간
Webservice / API testing-SoapUI Free Version | By Groovy,https://www.udemy.com/course/soapui-free/,Testing World,3.711963,62,1275,69,9시간
"Automation Testing with QTP 11, ALM 11, Selenium 2 with Java",https://www.udemy.com/course/automation-testing-with-qtp-11-alm-11-selenium-with-java/,Preethi Dovala,3.9768593,62,4562,71,26.5시간
React - testing,https://www.udemy.com/course/react-testing-app/,Krystian Czekalski,4.5754423,61,292,36,5시간
API Testing Package:Postman(Functional)- Jmeter(Performance),https://www.udemy.com/course/api-testing-package/,Testing World,3.5749695,60,596,37,4시간
Learn by Example : Selenium for Automated Web Testing,https://www.udemy.com/course/learn-by-example-selenium/,Loony Corn,3.8753302,60,2961,55,6시간
RESTful API web services testing &documentation with Swagger,https://www.udemy.com/course/api-testing-and-documentation-with-swagger-from-scratch/,Dave Partner,3.4613333,60,538,8,1.5시간
Advanced Unit Testing C# Code with NUnit and Moq - Part 1,https://www.udemy.com/course/advanced-unit-testing-c-code-part-1/,Mustafa Kök,3.6774561,60,4750,31,1.5시간
Learn Test Automation for REST APIs,https://www.udemy.com/course/learn-api-test-automation-using-supertest-framework/,Learning District,3.608832,59,304,21,2시간
Introduction to testing automation,https://www.udemy.com/course/introduction-to-test-automation/,Walmyr Filho,4.1427445,59,173,6,1.5시간
Python Testing with Green,https://www.udemy.com/course/python-testing-with-green/,Nathan Stocks,4.585168,58,434,46,3.5시간
"Mobile Automation with Robot Framework (RED, Appium, Python)",https://www.udemy.com/course/mobile-automation-with-robot-framework/,Bharat Malik,4.2864046,57,3053,42,4.5시간
Automated Testing using Coded UI with Visual Studio 2015,https://www.udemy.com/course/automated-testing-using-coded-ui-with-visual-studio-2015/,Sujal Patel,4.0725446,56,210,16,1시간
Master Cypress 9 in 15 minutes a day,https://www.udemy.com/course/master-cypress-in-15-minutes-a-day/,Maurice de Beijer,4.786884,55,514,57,5.5시간
Coded UI Testing with Visual Studio 2013,https://www.udemy.com/course/cuit-with-vs2013/,Karthik KK,3.6968906,54,746,30,6시간
iOS XCUI Test (UITest) automation using Swift & Xcode,https://www.udemy.com/course/ios-native-xcuitest-uitest-automation-using-swift-xcode/,Devasena T,3.5557027,53,251,22,2.5시간
Build Automated workflows & connect your apps to each other,https://www.udemy.com/course/zapier-imacros-build-automated-workflows-connect-your-app-automate-web/,ProTech Academy,3.806078,53,18677,17,1시간
Build a Forensic Virtual Machine,https://www.udemy.com/course/surviving-digital-forensics-paladin-virtual-machine/,Michael Leclair,4.342052,53,534,6,34분
Appium Master Classes (Selenium 3.0),https://www.udemy.com/course/appium-master-classes/,Srikanth Katakam,3.277928,52,308,55,10.5시간
Software Quality Assurance (SQA) for Beginners from scratch,https://www.udemy.com/course/software-quality-assurance-sqa/,Syed Rahman,4.5433555,52,116,8,2시간
Must Learn Skills for Testers[SQL+Unix+ShellScript+Jira+ALM],https://www.udemy.com/course/automationpack/,Testing World,3.8615994,52,368,69,5시간
Become A Part Time Tester From Home With Software Testing,https://www.udemy.com/course/testing-software-from-homepart-time-tester/,QAEversity .,3.7906659,50,340,8,1시간
End to End Software Testing,https://www.udemy.com/course/key-principles-of-testing/,Alice M,3.6113238,50,735,36,5시간
Spring Security Master Class,https://www.udemy.com/course/spring_security_master_class/,Mick Knutson,4.6433425,50,558,132,13시간
