강의명,url,강사명,별점,별점 수,수강생 수,강의 수,강의 총 시간
Servicenow Ceritified System Administrator  Orlando Delta,https://www.udemy.com/course/servicenow-ceritified-system-administrator-orlando-delta/,Satheeshkumar Mani,3.9812214,24,76,0,26개의 질문
Complete Oracle ADF 12c | Fast Track Course,https://www.udemy.com/course/complete-oracle-adf-course/,Lalaji Gajera,4.007037,24,171,24,5.5시간
Microsoft Azure Exam AZ-100 Video Course,https://www.udemy.com/course/whizlabs-microsoft-azureaz-100-prep-course/,Whizlabs Learning Center,3.9921818,24,112,74,9시간
Python for Data Science and Machine Learning Bootcamp,https://www.udemy.com/course/python-for-data-science-and-machine-learning-bootcamp-d/,Manik Soni,3.5796945,24,90,68,6.5시간
Introduction to Cloud Computing on AWS for Beginners [2022],https://www.udemy.com/course/introduction-to-cloud-computing-on-aws-for-beginners-2022-with-aws/,Prashant Mishra,3.7929368,24,5002,87,3.5시간
PL-200 : Microsoft Power Platform Functional Consultant Test,https://www.udemy.com/course/pl-200-microsoft-power-platform-functional-consultant-test/,Edu Success,3.932078,24,163,0,136개의 질문
HashiCorp Certified: Terraform Associate,https://www.udemy.com/course/hashicorp-certified-terraform-associate-2020-model-exams/,Sivanantham Thileepan,4.6642714,24,66,0,157개의 질문
AWS Certified Solutions Architect Associate Practice Exams,https://www.udemy.com/course/aws-certified-solutions-architect-associate-practice-exams-c/,Innocent Kajokoto,3.0630946,24,911,0,402개의 질문
Spring Boot and Angular: Build your blog (from ZERO to HERO),https://www.udemy.com/course/build-your-blog-from-zero-to-hero/,Coddify Team,2.6347258,24,134,11,3.5시간
Microsoft AZ-104: Azure Administrator Exam Prep Test,https://www.udemy.com/course/microsoft-az-104-azure-administrator-exam-prep-test/,Debajyoti Adhya,3.6725159,24,9858,0,165개의 질문
VMware VCA-DBT (1V0-701) Latest Exams Prep Updated,https://www.udemy.com/course/vmware-vca-dbt-1v0-701-latest-exams-prep-updated/,Chandrika patel,4.7637577,23,100,0,84개의 질문
Django in 2021,https://www.udemy.com/course/django-in-2021/,Chris Hawkes,4.1471562,23,1437,8,2.5시간
Easiest Preparation Material for CBAP®,https://www.udemy.com/course/iibaexamchmpion/,"Tohid Been Mannan, PMP®, CBAP®",3.8994875,23,125,7,36분
PSPO Professional Scrum Product Owner Practice Exams,https://www.udemy.com/course/product-owner-certification-practice-exams/,"Tech Agilist (CSM, PSM I, PSM II, PSPO I, PSPO II, PSD, PMI-ACP, SPS)",4.731722,23,2448,0,650개의 질문
CCNA 200-301 CCNA ROUTE & SWITCH PRACTICE EXAM QUESTIONS,https://www.udemy.com/course/veyhurdam-icnd2-200-105-ccna-route-switch-practice-exam-questions/,Practice Exam Experts,4.2548637,23,106,0,204개의 질문
Microsoft Azure AZ-104-Exam Simulator (Azure Administrator),https://www.udemy.com/course/microsoft-azure-az-104-exam-simulator-azure-administrator/,Eder Silvera,4.1968465,23,963,0,192개의 질문
CISA practice exams (6 exams - 800 questions),https://www.udemy.com/course/cisa-practice-exams-2020-6-exams-800-questions/,Cybersecurity Certificates,2.3420517,23,313,0,1370개의 질문
Alibaba Cloud Certified Professional (ACP) Sample Test,https://www.udemy.com/course/alibabacloud-acp-test/,Jorico Training,3.807042,23,123,0,282개의 질문
Certified Ethical Hacker v11 Exam Practice Test SEP-2021,https://www.udemy.com/course/certified-ehical-hacker-ceh-v11-exam-practice-test/,Harsh Parekh,3.3148663,23,146,0,500개의 질문
Code Like a Pro: Create a NEWS website with PHP in 2020,https://www.udemy.com/course/build-a-news-website-using-php-and-mysql/,Chibuike Awoke,4.4521575,23,3193,75,10시간
CISA practice exams (6 exams - 800 questions),https://www.udemy.com/course/cisa-practice-exams-2020-6-exams-800-questions/,Cybersecurity Certificates,2.3420517,23,313,0,1370개의 질문
Windows 10 (MD-100) Practice Exam,https://www.udemy.com/course/windows-10-md-100-practice-exam/,David Junior,4.6027813,23,1719,0,341개의 질문
CompTIA Linux+ (Exam LX0-101),https://www.udemy.com/course/comptia-linux-exam-lx0-101-vtc/,VTC Software Training,4.229714,23,133,99,10시간
Introduction To Machine Learning with Python for beginners,https://www.udemy.com/course/python-machine-learning-sc/,SKILL CURB,4.670952,23,88,33,3.5시간
Blockchain Use Case : Supply Chain Management,https://www.udemy.com/course/blockchain-use-case-supply-chain-management/,Toshendra Sharma,4.4950047,23,132,27,5.5시간
ISTQB Foundation Level certification Test,https://www.udemy.com/course/istqb-foundation-level-certification-test/,RPA Certification,4.587878,23,99,0,387개의 질문
JavaScript Certification Exam JSE-40-01 - Preparation,https://www.udemy.com/course/javascript-jse-40-01-certification-exam-practice-tests-preparation/,Cord Mählmann,4.6610074,23,3030,0,266개의 질문
Java Swings & AWT API for Java GUI Programming from Scratch,https://www.udemy.com/course/javaguiin15min/,Sandip Jha,4.1899633,23,107,47,7.5시간
SPLK-1003 Splunk Certified Admin Practice,https://www.udemy.com/course/splunk-enterprise-certified-admin-exam-questions/,Tech Certified,3.059004,23,156,0,315개의 질문
Cisco Certified Network Associate : CCNA 200-301,https://www.udemy.com/course/cisco-certified-network-associate-ccna-200-301/,Integrity Training,4.339867,23,146,562,11.5시간
(2021 NEW) Exam AZ-900: Microsoft Azure Fundamentals,https://www.udemy.com/course/microsoft-certification-exam-az-900-azure-fundamentals/,Michael Murray,4.2924256,23,68,42,4.5시간
AWS Cloud Practitioner Exam Preparation Course,https://www.udemy.com/course/aws-cloud-practitioner-certification-preparation/,Step2C Education,3.513127,23,2865,17,1시간
MO-500 Exam - MOS Access 2019 / 365 Microsoft Certification,https://www.udemy.com/course/mos-access-2019-365-microsoft-certification-exam-mo-500/,"TEST4U Testing, Training, Evaluation Platform",4.664627,23,186,6,2시간
Oracle Planning 2020 Implementation Essentials | 1Z0-1080-20,https://www.udemy.com/course/oracle-planning-2020-implementation-essentials-1z0-1080-20/,Test Prep Expert,2.8049562,23,103,0,70개의 질문
Practice Exams : PSM I and PSPO I,https://www.udemy.com/course/practice-exams-professional-scrum-master-product-owner/,Sidharth Bathia,4.344725,23,132,0,160개의 질문
LPIC-1 (Exam 101 v5) : System Administrator Certification,https://www.udemy.com/course/lpic-1-exam-101-v5-system-administrator-certification/,"TEST4U Testing, Training, Evaluation Platform",3.8484552,23,149,12,40분
Data Science using Machine Learning Algorithm with Big Data,https://www.udemy.com/course/data-science-using-machine-learning-algorithm-with-big-data_2/,Piyushh n Dave,4.66253,23,247,69,11.5시간
Pega CSA Practice Test 2021,https://www.udemy.com/course/pega-csa-practice/,TECH ELECTRO,3.8316007,23,167,0,138개의 질문
Cisco Certified Technician CCT For Data Center Questions 1,https://www.udemy.com/course/veyhurdam-ccna-data-center-200-150-dcicn-practice-exam-questions-12/,Practice Exam Experts,3.8578193,23,125,0,200개의 질문
Subnetting for Cisco CCNA CCNP Certification Exams - 2022,https://www.udemy.com/course/learn-subnetting-in-easy-steps-for-the-cisco-ccna-exam-2019/,Andre Iacono | 135.000+ Alunos,4.481298,23,2151,13,1.5시간
SAP S/4 HANA Sales and Distribution Certification,https://www.udemy.com/course/sap-s4-hana-salesdistribution-sd-functions-innovations/,Venkat Gangadi,3.159112,23,124,15,16시간
CompTIA Pentest+,https://www.udemy.com/course/comptia-pentest/,QuickStart Learning Inc.,3.8891828,23,151,29,11.5시간
Study material for Certified Smart Contract Developer (CSCD),https://www.udemy.com/course/certified-smart-contract-developer/,Toshendra Sharma,3.548366,23,203,28,3.5시간
Qlik Sense QSDA Practice Exam Study Guide w/Explanations,https://www.udemy.com/course/qliksense-qsda-with-details-explanations/,Luis Felipe Tensini,3.792257,23,119,0,90개의 질문
Maximo Configurations - Practical Guide,https://www.udemy.com/course/maximo-configurations-practical-guide/,Nabanita Das,3.7143352,23,142,32,4시간
Salesforce Lightning Administrator Certification Part 2,https://www.udemy.com/course/salesforce-lightning-administrator-certification-part-2/,Yashad Tayal,4.287788,23,92,57,5.5시간
[NEW] AZ-104 Microsoft Azure Administrator 400+Practice Test,https://www.udemy.com/course/microsoft-azure-administrator-practice-test/,Swathi Devi,3.7944,23,157,0,406개의 질문
EC-Council Certified Security Analyst (ECSA)  practice exams,https://www.udemy.com/course/ec-council-certified-security-analyst-ecsa-practice-exams/,Tony Scheffler,2.9218302,23,74,0,148개의 질문
Azure Fundamentals AZ-900 Exam Guide | 2021 Updated,https://www.udemy.com/course/az-900-starting-guide-2021-updated/,Ahmed Omran,4.2630696,23,384,34,1.5시간
Learning Python For Beginners,https://www.udemy.com/course/learning-python-bootcamp/,Muhammad Raahim,3.7281535,23,2134,22,4.5시간
Complete AWS Big Data and Analytics Certification,https://www.udemy.com/course/complete-aws-big-data-and-analytics-certification/,Harshit Srivastava,3.4964836,23,2592,42,4시간
The Complete Python Data Analysis and Visualization Course,https://www.udemy.com/course/the-complete-python-data-analysis-and-visualization/,SKILL CURB,4.305148,23,73,59,6시간
The Complete Python Data Analysis and Visualization Course,https://www.udemy.com/course/the-complete-python-data-analysis-and-visualization/,SKILL CURB,4.305148,23,73,59,6시간
Microsoft Security ( SC-900 ) Exam : Practice Test 2022,https://www.udemy.com/course/microsoft-security-sc-900-exam-practice-test-2022/,Karuna Maheshwari,2.7451208,23,3190,0,25개의 질문
Salesforce - Top 65 Interview Questions Zero to Hero [2022],https://www.udemy.com/course/65-salesforce-interview-questions-beginner-to-advanced/,Himanshu Maheshwari,4.081315,23,114,7,40분
JNCIS-SP MPLS PART 1F,https://www.udemy.com/course/jncis-sp-mpls-part-1f/,Rakesh M,3.5421116,23,155,18,3시간
Learn SAP MM With Functional Changes in S/4 HANA - Part 1,https://www.udemy.com/course/sap-mm-in-s4-hana-part-1/,Santosh Bora,4.157684,23,123,6,7시간
VMware vSphere 6.0 Ultimate Bootcamp (Part 1 of 2),https://www.udemy.com/course/vmware-vsphere-60-ultimate-bootcamp-part-1-of-2/,Integrity Training,3.8520398,23,134,549,10시간
Salesforce Accredited B2B Commerce Admin -Sample Test Latest,https://www.udemy.com/course/salesforce-accredited-b2b-commerce-admin-sample-test-latest/,Ankur Malkani,3.4678025,23,103,0,80개의 질문
SPLK-3001 Splunk Enterprise Security Admin Exam,https://www.udemy.com/course/splk-3001-splunk-enterprise-security-admin/,Tech Certified,3.5152907,22,7353,0,72개의 질문
SAP S/4 HANA : Master Data Simplifications,https://www.udemy.com/course/sap-s4-hana-master-data-simplifications-z/,Venkat Gangadi,3.5605786,22,255,12,12.5시간
CCNA Routing & Switching Labs- 2022,https://www.udemy.com/course/ccna-routing-switching-labs/,"Ashish • 40,000+ Students Worldwide",4.5649486,22,245,26,6시간
Corda for Professionals : The Ultimate guide to learn Corda,https://www.udemy.com/course/corda-for-professionals-ulimate-guide-towards-corda-expert/,Toshendra Sharma,3.9501483,22,133,41,5시간
Become a Certified Cassandra Administrator: Practice Exams,https://www.udemy.com/course/certified-cassandra-administrator/,Cristian Scutaru,4.4470105,22,134,0,120개의 질문
Selenium-Java-Dedicated Course for Advanced Framework,https://www.udemy.com/course/selenium-java-dedicated-course-for-advanced-framework-creation/,Vignesh S,4.5382814,22,103,46,5.5시간
SAP BASIS/HANA Netweaver 7.5 certification preparation test,https://www.udemy.com/course/sap_basishana_netweaver75_certification_preparation_test/,Appetite for knowledge .,4.393844,22,140,0,121개의 질문
Lean Six Sigma - White Belt Course,https://www.udemy.com/course/lean-six-sigma-whitebelt/,Cameron Turner,4.521147,22,67,13,1시간
ITIL 4® Foundation Certification Practice Course [2022],https://www.udemy.com/course/itil-4-foundation-certification-practice-course-2021/,IT Exam Institute,3.9809973,22,143,0,120개의 질문
Google Cloud Professional DevOps Engineer Practice Quizzes,https://www.udemy.com/course/google-cloud-professional-devops-engineer-practice-quizzes-g/,Joseph Holbrook (The Cloud Tech Guy),3.9385893,22,98,0,120개의 질문
Java SE11 Programmer 1 (1Z0-815) - Practice Tests,https://www.udemy.com/course/java-se11-programmer-1-1z0-815-practice-tests/,Whizlabs Learning Center,3.3378181,22,277,0,400개의 질문
AWS Cloud Practitioner Exam Questions 6 Tests,https://www.udemy.com/course/aws-cloud-practitioner-practice-tests/,Cloud Academy,3.870393,22,182,0,210개의 질문
SAP Cloud Platform Integration Practice Exams (4 Exams),https://www.udemy.com/course/sap-cpi-cloud-platform-integration-certification-exams-4-exams/,FACT Technologies,3.6826468,22,165,0,320개의 질문
AI-900 MS Azure AI Fundamental Certification Exam Tests,https://www.udemy.com/course/azure-ai900/,Sumit Saxena,3.7170174,22,500,0,96개의 질문
Electric Arc Simulation ANSYS Fluent  with MHD module,https://www.udemy.com/course/electric-arc-simulation-in-ansys-fluent/,Julio Bautista,4.1141677,22,121,8,3시간
CCNP ROUTE 300-101 Complete Guide,https://www.udemy.com/course/ccnp-route-300-101-complete-guide/,Pegasus Training,4.3590846,22,1516,98,19.5시간
AWS Cloud Practioner Certification Guide for Beginners,https://www.udemy.com/course/aws-cloud-practioner-certification-guide-for-beginners/,Eduonix Learning Solutions,3.1959045,22,100,30,3시간
AZ-900: Microsoft Azure Fundamentals practice exams,https://www.udemy.com/course/az-900-microsoft-azure-fundamentals-practice-exams/,Mark Dodd,3.12986,22,61,0,86개의 질문
Google Cloud Digital Leader Certification Practice Tests,https://www.udemy.com/course/google-cloud-digital-leader-certification-practice-tests/,Ankush Choudhary,3.7723005,22,182,0,140개의 질문
"CompTIA A+ Lab & Comptia A 220-1001, 220-1002 Practice Exams",https://www.udemy.com/course/comptia-a-lab-comptia-a-220-1001-220-1002-practice-exams/,Oak Academy,4.4573197,22,66,137,9시간
1Z0-1072-21 OCI 2021 Architect Associate [Practice Tests],https://www.udemy.com/course/1z0-1072-21-oci-2021-foundations-associate-practice-tests/,Ankush Choudhary,4.050722,22,65,0,203개의 질문
200-901: Cisco DevNet Associate,https://www.udemy.com/course/200-901-cisco-devnet-associate/,Test Prep Expert,3.6352878,22,117,0,102개의 질문
Exam MB-910 Microsoft Dynamics 365 Fundamentals(CRM) prepare,https://www.udemy.com/course/exam-mb-910-microsoft-dynamics-365-fundamentalscrm-prepare/,Wasif Abid,4.4480486,22,90,0,137개의 질문
Python Django - The Full Stack Guide,https://www.udemy.com/course/python-django-the-full-stack-guide/,Eric Roby,4.7323318,22,184,87,5.5시간
Juniper JNCIS-SP Part-1b - Filter Based Fowarding / LB,https://www.udemy.com/course/juniper-jncis-sp-part-1b-filter-based-fowarding-lb/,Rakesh M,4.6981125,22,225,19,1.5시간
Introduction To Qlikview Data Architect Certification,https://www.udemy.com/course/section-access-and-set-analysis-qlik/,Step2C Education,3.8910494,22,4603,34,2시간
Juniper JNCIA-DevOps - Network Automation with Ben Jacobson,https://www.udemy.com/course/jncia-devops/,Ben Jacobson,4.264651,22,145,24,8시간
Exam AZ-303 - Microsoft Azure Architect Practice Tests 2022,https://www.udemy.com/course/az-303-azure-architect-technologies-certification/,StudyBooth | Discover a new way of learning,3.529464,22,1130,0,320개의 질문
AWS Lambda & API Gateway Training Course,https://www.udemy.com/course/aws-lambda-api-gateway-training-course/,Whizlabs Learning Center,3.7229147,22,156,29,3시간
LPI 010-160 : Linux Essentials Certification Practice Exams,https://www.udemy.com/course/lpi-010-160-linux-essentials-certification-practice-exams-c/,Abebaw Masresha,3.7712433,22,53,0,80개의 질문
[2022] Oracle NetSuite SuiteFoundation NS0-001 Practice Test,https://www.udemy.com/course/netsuite-suitefoundation-ns0-001-practice-tests/,Nabeel Faiz,2.3917744,22,153,0,138개의 질문
IT Certification - Study guide to pass at first attempt !,https://www.udemy.com/course/it-certification-study-guide-to-pass-at-first-attempt/,ITCert Expert,3.6362278,22,117,35,1.5시간
Leading SAFe(R) 5.0.1 - SA - Mock tests 2021,https://www.udemy.com/course/leading-safe-mock-tests/,Abhijeet Desai,4.0571103,22,82,0,180개의 질문
6x Salesforce Certified Platform Developer I Exams - 2022,https://www.udemy.com/course/6x-salesforce-certified-platform-developer-1-exams/,Adrián Rubio Martinez,2.1672156,22,227,0,400개의 질문
Microsoft 70-462: Administering SQL Server 2012 Databases,https://www.udemy.com/course/microsoft-70-462-administering-sql-server-2012-databases/,Stone River eLearning,3.8128233,22,238,128,7시간
NIS Server with NTP and autofs on CentOS linux 8 /RHEL 8,https://www.udemy.com/course/nis-server-with-ntp-and-autofs-on-centos-linux-8-rhel-8/,Satish B,4.229963,22,2710,10,1시간
1z0-1075-20 | Oracle Fusion Manufacturing Cloud 2020,https://www.udemy.com/course/1z0-1075-20-oracle-manufacturing-and-maintenance-implementation/,Orasol Training Solution,4.5797415,22,110,0,65개의 질문
vSphere 6.0 VCP Lab with VMware Workstation Hand-On,https://www.udemy.com/course/learning-vsphere-60-vcp-lab-with-vmware-workstation-hand-on/,Zulqarnain Hayat,4.5120373,22,4339,24,2시간
PCCSA - Palo Alto Networks Certified Cybersecurity  [ 2021 ],https://www.udemy.com/course/pccsa-palo-alto-networks-certified-cybersecurity-2020/,I Certified,4.014815,22,55,0,79개의 질문
2022-23 Latest SAFe Advanced Scrum Master SASM practice Test,https://www.udemy.com/course/latest-safe-advanced-scrum-master-sasm-practice-test/,Master Classes,4.5826592,22,93,0,180개의 질문
Salesforce Sales Cloud Practice Tests + Basic Explanations,https://www.udemy.com/course/salesforce-sales-cloud-practice-tests-basic-explanations/,HH Instructor,4.551637,22,190,0,245개의 질문
Managing Office 365 Identities and Reqs - Exam 70-346 Prep,https://www.udemy.com/course/managing-office-365-identities-and-reqs-exam-70-346-prep/,Marcos Feliciano,4.3048577,22,123,25,4.5시간
Microsoft 70-342: Advanced Solutions of Exchange Server 2013,https://www.udemy.com/course/microsoft-70-342-advanced-solutions-of-exchange-server-2013/,Stone River eLearning,3.7356057,22,275,144,5.5시간
Cisco CCNA Primer,https://www.udemy.com/course/cisco-ccna-primer/,How To Network,4.082613,22,709,60,7시간
MS-500: Microsoft 365 Security Administration : Test 2022,https://www.udemy.com/course/ms-500-microsoft-365-security-administration-tests-2020/,Mehul Patel,3.6975229,22,168,0,87개의 질문
SOLID Principles using JAVA,https://www.udemy.com/course/solid-principles-using-java/,Sandeep Singh Chauhan,4.311933,22,136,43,5.5시간
Salesforce JavaScript Developer I Certification Mock Test,https://www.udemy.com/course/salesforce-javascript-developer-i-certification-mock-test/,Salesforce Guru,3.9738889,22,116,0,198개의 질문
The Complete Prestashop V 1.7 Tutorial: E-commerce [2020],https://www.udemy.com/course/the-complete-prestashop-v-17-tutorial-e-commerce-2020/,Bamidele Ajayi,3.3530276,21,80,21,3시간
The Power BI Masterclass - Additional Tips and Tricks,https://www.udemy.com/course/the-power-bi-masterclass-additional-tips-and-tricks/,Dan We,4.662018,21,323,34,5.5시간
Study material for Certified Cryptocurrency Expert (CCE),https://www.udemy.com/course/certified-cryptocurrency-expert/,Toshendra Sharma,4.809125,21,135,26,3.5시간
SAP ABAP for HANA 2.0 E_HANAAW_14  E_HANAAW_16 Practice Exam,https://www.udemy.com/course/sap-abap-on-hana-e_hanaaw_14/,SAP Bench,3.8024638,21,96,0,120개의 질문
vSphere 7 Professional Practice Test (VMware VCP 2V0-21.20),https://www.udemy.com/course/vcp7exam/,Rick Crisci,4.036818,21,168,0,120개의 질문
Professional Scrum Master I (PSMI) Easy,https://www.udemy.com/course/psmi-easy/,Guido Colangiuli,4.5142727,21,1753,26,2시간
Check Point Certified Security Administrator 156-215.80 Exam,https://www.udemy.com/course/check-point-certified-security-administrator-156-21580-exam/,Mehul Patel,3.7615707,21,129,0,280개의 질문
Power BI - Tips for your next Data Analytics Project,https://www.udemy.com/course/power-bi-tips-for-your-next-data-analytics-project/,Dan We,4.4573593,21,171,18,2시간
CompTIA Linux+ Certification Exam XK0-004 : Exam Tests 2022,https://www.udemy.com/course/comptia-linux-certification-exam-xk0-004-practice-tests/,Mehul Patel,3.6242201,21,221,0,290개의 질문
Informatica PowerCenter Administrator Certification,https://www.udemy.com/course/informatica-powercenter-administrator-certification/,Shiva S,4.577207,21,198,0,150개의 질문
CCNA Service Provider - PART 3/4,https://www.udemy.com/course/ccnasp333/,sikandar Shaik,4.74577,21,217,51,7.5시간
200-201: Cisco Certified CyberOps Associate Exam Tests 2022,https://www.udemy.com/course/200-201-cisco-certified-cyberops-associate-tests/,Mehul Patel,3.9404666,21,145,0,152개의 질문
Informatica PowerCenter Administrator Certification,https://www.udemy.com/course/informatica-powercenter-administrator-certification/,Shiva S,4.577207,21,198,0,150개의 질문
BIM Revit 2020 Information Managment with Dynamo 2.1,https://www.udemy.com/course/brimwdyn/,Enrique Galicia,3.652578,21,90,23,2.5시간
Pass MB-210 Exam On Your First Try (Complete Practice Tests),https://www.udemy.com/course/pass-mb-210-exam-on-your-first-try-complete-practice-tests/,Learn MS Dynamics (www.learnmsdynamics.com),4.51216,21,112,0,118개의 질문
Apache Spark performance tuning & new features in practical,https://www.udemy.com/course/apache-spark-performance-tuning-and-new-features-in-practical/,BigDatapedia ML & DS,2.8050454,21,3202,11,1시간
Full Course: Computer Architecture & Computer Organization,https://www.udemy.com/course/computer-organization-and-architecture-course-masterclass/,Yasas Sri Wickramasinghe,4.1212564,21,2679,60,12.5시간
Microsoft 70-332: Advanced Solutions of SharePoint Server...,https://www.udemy.com/course/microsoft-70-332-advanced-solutions-of-sharepoint-server/,Stone River eLearning,4.3237925,21,283,160,6.5시간
AWS Certified Solutions Architect Professional Exam Practice,https://www.udemy.com/course/aws-certified-solutions-architect-professional-exam-practice/,Sherif Omar,3.4595754,21,270,0,152개의 질문
ISACA (CISM) Certification Preparation : Exams Test Updated,https://www.udemy.com/course/isaca-cism-certification-preparation-exams-updated/,Chandrika patel,4.1441727,21,210,0,589개의 질문
Cisco Networking CCNA FHRP,https://www.udemy.com/course/networkingstepbystep-first-hop-redundancy-protocols/,Sam Fitzgerald,4.708939,21,5716,32,2.5시간
Hashicorp Certified Terraform Associate++ Live Hands-on Labs,https://www.udemy.com/course/hashicorp-certified-terraform-associate-comprehensive/,Cloud Passion Premium Instructor (CKSA/CKA/AWS Certified X3/ Azure Certified),3.0580862,21,105,81,5시간
New and Latest SC-200 Exam Updated Practice Questions,https://www.udemy.com/course/new-and-latest-sc-200-exam-updated-practice-questions/,Rashid Hamid,3.5614686,21,102,0,113개의 질문
PSP0 II : Professional Scrum Product Owner 2 Exam Prep,https://www.udemy.com/course/pspo-iitm-certification-exam-preparation/,Ben DEVILLERS,4.5543466,21,101,0,240개의 질문
C_S4EWM_1909 latest Mar 2022 test update of SAP EWM S/4HANA,https://www.udemy.com/course/c_s4ewm_1909-practice-test-in-sap-ewm-s4hana/,Sudhir Kumar Choudhary,3.5175767,21,106,0,80개의 질문
MS-500 : Microsoft 365 Security Admin Exam --> Practice Test,https://www.udemy.com/course/microsoft-365-security-admin-ms-500-exam-practice-test/,Karuna Maheshwari,3.6099453,21,5489,0,70개의 질문
SAP Activate Project Manager-C_ACTIVATE05 Practice test,https://www.udemy.com/course/sap-activate-project-manager-certification-practice-test/,MMD Trainings,3.888535,21,60,0,80개의 질문
Certified MongoDB Developer Associate Practice Exams,https://www.udemy.com/course/certified-mongodb-developer-associate-practice-exams/,Henry Heiring,3.0192327,21,106,0,229개의 질문
PSM Professional Scrum Master Certification Practice Exams,https://www.udemy.com/course/scrum-master-certification-practice-exams/,"Tech Agilist (CSM, PSM I, PSM II, PSPO I, PSPO II, PSD, PMI-ACP, SPS)",4.6688027,21,2389,0,600개의 질문
ISTQB Foundation v2018 Course (ISTQB Officially Accredited ),https://www.udemy.com/course/istqb-foundation-certificate-course-v2018/,ISTQB Accredited AIIT,4.2527986,21,84,60,3.5시간
Agile Leadership PAL I Certification Exam Prep,https://www.udemy.com/course/agile-leadershiptm-pal-i-exam-prep/,Vinicius Santos,4.4872804,21,87,0,72개의 질문
Multi threading in Python,https://www.udemy.com/course/multi-threading-in-python/,Rahul Tiwari,4.5679054,21,126,6,4시간
AWS Certified DevOps Engineer - Professional Practice Exam,https://www.udemy.com/course/aws-certified-devops-engineer-professional-practice-exam-rt/,Evo Tech,4.3345494,21,7636,0,325개의 질문
Magento 1.x Tutorial for Developers (Basic to Advance),https://www.udemy.com/course/magento-1x-tutorial-for-developers-basic-to-advance/,Akhil Gupta,4.173273,21,113,48,4.5시간
PL-300 Microsoft Power BI Data Analyst Practice Tests,https://www.udemy.com/course/analyzing-data-with-microsoft-power-bi-exam-da-100/,Mohammed Abdelkarim,3.329981,21,137,0,356개의 질문
CompTIA Cloud+ Advanced,https://www.udemy.com/course/comptia-cloud-advanced/,Stone River eLearning,4.3138676,21,165,28,3.5시간
"Devops for SDET ( Nexus,SonarQube,Maven,git,Jenkins,Dockers)",https://www.udemy.com/course/devops-basics/,N S,4.310692,21,195,13,4.5시간
1Z0-1057-20: Oracle PPM Cloud 2020 Implementation Essentials,https://www.udemy.com/course/1z0-1057-20-oracle-ppm-cloud-2020-implementation-essentials/,Certification Master Group,4.205289,21,126,0,95개의 질문
6x Salesforce Certified Pardot Specialist Exams - 2022,https://www.udemy.com/course/6x-salesforce-pardot-specialist-practice-exams/,Adrián Rubio Martinez,3.8696814,21,146,0,400개의 질문
6x Salesforce OmniStudio Consultant Practice Tests - 2022,https://www.udemy.com/course/6x-salesforce-omnistudio-consultant-practice-tests/,Adrián Rubio Martinez,2.2473361,21,106,0,300개의 질문
Microsoft AZ-104 Administrator Certified Exam Practice Test,https://www.udemy.com/course/microsoft-az-104-administrator-certified-exam-practice-test/,Muhammad Ismail,4.5609593,21,1406,0,80개의 질문
CPA C++ Certified Associate Programmer Certification Course,https://www.udemy.com/course/cpa-c-plus-plus-certified-associate-programmer-certification-course/,"Dr. Chris Mall • 30,000+ Students Worldwide",4.161599,21,1248,28,3.5시간
Master Python OOP by Building REAL WORLD PROJECTS,https://www.udemy.com/course/master-python-oop-by-building-real-world-projects/,Lakshit .,3.4438574,21,263,25,3시간
ServiceNow Primer- Admin & CIS ITSM Specialist Exam Prep,https://www.udemy.com/course/servicenow_primer_cis_itsm_specialist_admin_examprep/,Prakash Chandra,4.0679965,21,90,0,100개의 질문
AWS Solutions Architect Practice Papers -Set 1,https://www.udemy.com/course/aws-solutions-architect-practice-papers-set-1/,Rahul Kumar,3.9384205,21,148,0,360개의 질문
AWS Certified Security – Specialty,https://www.udemy.com/course/aws-certified-security-specialty-ev/,Packt Publishing,3.9400322,21,99,37,3.5시간
SAP SD PREPARATION TEST C_TS460,https://www.udemy.com/course/sap-sd-preparation-test-c_ts460/,Daniela Ramirez,2.956551,21,69,0,100개의 질문
IBM QRadar Administration,https://www.udemy.com/course/ibm-qradar-administration/,IBM Master Class,3.0548315,21,94,5,43분
AWS Certified Solutions Architect-Professional - Mock Test,https://www.udemy.com/course/aws-solution-architect-professional-mock-test/,BINKIS DEV,3.4305222,21,192,0,575개의 질문
CCA175 Exam Prep Qs pt A (With Spark 2.4 Hadoop Cluster VM),https://www.udemy.com/course/cca-175-exam-prep-qs-pt-a-with-spark-24-hadoop-cluster-vm/,Matthew Barr,4.900943,21,1487,17,38분
AWS Solutions Architect Associate - Practice Exams,https://www.udemy.com/course/aws-solutions-architect-associate-practice-exams/,Xavier Corbett,4.7219644,21,496,0,131개의 질문
Cisco CCNA (200-301) - Network Services,https://www.udemy.com/course/cisco-ccna-200-301-network-services/,Oak Academy,4.9841332,21,50,12,3.5시간
Networking Protocols (CCENT/CCNA and CompTIA Network+ prep),https://www.udemy.com/course/networking-protocols-ccent-ccna-comptianetworkplus-prepcourse/,Edward James,4.0373306,21,262,34,3시간
DSCI Certified Privacy Principle (DCPP) - Mock Test,https://www.udemy.com/course/dsci-certified-privacy-principle-dcpp/,Bhavesh Gohil,3.7688875,21,3149,0,150개의 질문
SAFe Product Owner/Product Manager (5.1),https://www.udemy.com/course/safe-product-ownerproduct-manager-51-practice-test/,David Jonas,4.437342,21,117,0,150개의 질문
