강의명,url,강사명,별점,별점 수,수강생 수,강의 수,강의 총 시간,category
Big Data on Amazon web services (AWS),https://www.udemy.com/course/big-data-on-amazon-web-services-aws-cloud-2018/,Learnsector LLP,4.2,1242,155936,36,420.0,software_tool
Learn DevOps: Advanced Kubernetes Usage,https://www.udemy.com/course/learn-devops-advanced-kubernetes-usage/,Edward Viaene,4.2,1192,20665,34,210.0,software_tool
Master CMake for Cross-Platform C++ Project Building,https://www.udemy.com/course/master_cmake/,Milan Yadav,4.4,1178,4767,46,210.0,software_tool
Prometheus | The Complete Hands-On for Monitoring & Alerting,https://www.udemy.com/course/prometheus-course/,A to Z Mentors,4.4,1171,11740,102,570.0,software_tool
Docker Swarm: BEGINNER + ADVANCED,https://www.udemy.com/course/docker-swarm-from-beginner-to-advanced-with-docker-cluster-hosting/,Luke Angel,3.5,1169,21600,28,90.0,software_tool
Git & GitHub Masterclass,https://www.udemy.com/course/git-and-github-masterclass/,Tim Buchalka's Learn Programming Academy,4.4,1159,9226,74,690.0,software_tool
.NET Core Microservices,https://www.udemy.com/course/net-core-microservices/,Packt Publishing,3.7,1152,4928,34,240.0,software_tool
Kubernetes On The Cloud & The CNCF CKA Certification,https://www.udemy.com/course/kubernetes-cka-on-cloud/,Loony Corn,4.2,1091,6738,132,510.0,software_tool
Salesforce Lightning:  Learn about Salesforce Lightning,https://www.udemy.com/course/salesforce-lightning-ui/,Deepika Khanna,4.5,1077,5588,40,330.0,software_tool
Learn Atlassian JIRA - For Agile Software Development Teams,https://www.udemy.com/course/learn-jira-in-4-hours/,Manish Verma,3.9,1029,5969,76,570.0,software_tool
Fundamentals of Watson Analytics,https://www.udemy.com/course/fundamentals-of-watson-analytics/,VICONIC Development,4.4,1029,3130,21,60.0,software_tool
All You Need to Know About REST Integration In ServiceNow,https://www.udemy.com/course/servicenow-rest-integration/,Revanth Sodavaram Muni,4.6,1003,5058,29,330.0,software_tool
"DevOps with AWS CodePipeline, Jenkins and AWS CodeDeploy",https://www.udemy.com/course/ci-and-cd-with-aws-codepipeline-jenkins-and-aws-codedeploy/,TetraNoodle Team,4.4,992,6961,33,180.0,software_tool
Git and GitHub For Beginners,https://www.udemy.com/course/gitandgithubforbeginners/,Yaswanth Sai Palaghat,3.9,986,58395,10,60.0,software_tool
Salesforce Lightning Framework,https://www.udemy.com/course/salesforce-lightning-framework/,Deepika Khanna,4.3,951,4983,24,210.0,software_tool
"Git & GitHub with Eclipse, Android studio & IntelliJ",https://www.udemy.com/course/git-bootcamp-with-github-learn-step-by-step/,Bibhash Roy,4.2,942,7579,62,480.0,software_tool
Docker: A Project-Based Approach to Learning,https://www.udemy.com/course/docker-tutorial/,Jason Cannon,4.5,871,6996,35,270.0,software_tool
Learn the Art and Science of PCB Design with Eagle,https://www.udemy.com/course/pcb-design-with-eagle/,Amit Rana,4.6,828,3038,36,210.0,software_tool
SAP PI / SAP PO: Interface Development with Standard Adapter,https://www.udemy.com/course/sap-po-interface-development-training-with-standard-adapter/,Srinivas Vanamala,4.5,821,4956,100,540.0,software_tool
Jira Essentials | A complete Jira guide for beginners,https://www.udemy.com/course/jira-essentials/,Masha Ostroumova,4.5,810,11156,25,270.0,software_tool
Bash Shell Scripting Tutorial for Beginners,https://www.udemy.com/course/bash-shell-scripting-tutorial-for-beginners/,Yogesh Patel,4.5,807,8940,87,600.0,software_tool
Git & Github Master Course(2022),https://www.udemy.com/course/git-github-master-course/,Mohit Uniyal,4.7,792,8986,98,660.0,software_tool
Computer Science 101 - Computers & Programming for Beginners,https://www.udemy.com/course/computer-science-101-computers-programming-for-beginners/,Timothy Meixner,4.4,774,2541,36,60.0,software_tool
Docker for beginners,https://www.udemy.com/course/docker-for-beginners/,Samarth Deyagond,4.0,774,18993,16,90.0,software_tool
Mastering Wireshark 2,https://www.udemy.com/course/mastering-wireshark-2/,Packt Publishing,4.4,705,4956,46,330.0,software_tool
Oracle Fusion Technical-Business Intelligence & OTBI Reports,https://www.udemy.com/course/oracle-fusion-technical-bi-publisher-reports/,Ravinder Reddy Guduru,4.1,703,4189,75,1140.0,software_tool
Getting started with DevOps using Azure DevOps & Docker,https://www.udemy.com/course/devops-using-vsts-docker-azure/,Houssem Dellai,4.1,688,54970,25,60.0,software_tool
Vagrant Up! Comprehensive development system automation,https://www.udemy.com/course/vagrant-up/,Jason Taylor,4.4,681,6035,46,270.0,software_tool
Docker Container Fundamentals (Hands-on) - DevOps,https://www.udemy.com/course/docker-containers-for-beginners-ganesh-velrajan/,Ganesh Velrajan,4.3,656,17404,17,120.0,software_tool
Build a full-stack application in minutes with Node-RED,https://www.udemy.com/course/node-red-1/,Leo Academy,4.0,653,12614,6,90.0,software_tool
Mastering SharePoint 2019,https://www.udemy.com/course/mastering-sharepoint-2019/,Packt Publishing,4.4,650,3427,36,240.0,software_tool
